c2;c3;NameAuto;c4;c4o;c5;c5m;c6;c6a;c7;c8;c8_o;ListVehicles;PARENT_KEY;KEY;Fexp
1;E;Motocicleta;1;;;;2;8;2021;1;;Vehículo No. 1: Motocicleta (2021);uuid:018c74b2-c849-4836-bc62-f637a8cc7391;uuid:018c74b2-c849-4836-bc62-f637a8cc7391/accepted/C/C.1/vehicles[1];148,92
1;A;Automóvil;1;;1;25181;2;5;9999;1;;Vehículo No. 1: Automóvil (9999);uuid:e23a1427-4eae-428e-adc1-b59630c12a22;uuid:e23a1427-4eae-428e-adc1-b59630c12a22/accepted/C/C.1/vehicles[1];106,28
1;E;Motocicleta;1;;;;2;8;2010;2;;Vehículo No. 1: Motocicleta (2010);uuid:2a8b4161-959e-44ef-b91c-1fbd5b754802;uuid:2a8b4161-959e-44ef-b91c-1fbd5b754802/accepted/C/C.1/vehicles[1];492,71
1;B;Campero/Camioneta;1;;1;11001;2;1;9999;1;;Vehículo No. 1: Campero/Camioneta (9999);uuid:80305963-5cdb-4740-b145-d14915bb9663;uuid:80305963-5cdb-4740-b145-d14915bb9663/accepted/C/C.1/vehicles[1];106,71
1;B;Campero/Camioneta;1;;1;11001;2;1;2019;1;;Vehículo No. 1: Campero/Camioneta (2019);uuid:b135c00b-d0a2-450e-a29f-fa3c9f0d751c;uuid:b135c00b-d0a2-450e-a29f-fa3c9f0d751c/accepted/C/C.1/vehicles[1];136,91
1;A;Automóvil;1;;1;11001;2;1;2013;1;;Vehículo No. 1: Automóvil (2013);uuid:3c12c27f-7c26-4742-a48f-d1a8c585c93b;uuid:3c12c27f-7c26-4742-a48f-d1a8c585c93b/accepted/C/C.1/vehicles[1];105,72
1;A;Automóvil;1;;1;11001;2;1;2006;1;;Vehículo No. 1: Automóvil (2006);uuid:04cc9da4-3346-41f7-99b8-43176657dc3c;uuid:04cc9da4-3346-41f7-99b8-43176657dc3c/accepted/C/C.1/vehicles[1];63,72
1;B;Campero/Camioneta;1;;1;11001;2;1;2012;1;;Vehículo No. 1: Campero/Camioneta (2012);uuid:6e87d315-a552-4afe-950c-0a1abece3c70;uuid:6e87d315-a552-4afe-950c-0a1abece3c70/accepted/C/C.1/vehicles[1];65,85
1;A;Automóvil;1;;1;25175;2;1;2022;1;;Vehículo No. 1: Automóvil (2022);uuid:d7e1eb96-ee69-4ddb-9dab-9f1f34c3a769;uuid:d7e1eb96-ee69-4ddb-9dab-9f1f34c3a769/accepted/C/C.1/vehicles[1];77,70
1;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:d236e162-dd38-48a8-bbe6-24de93a08604;uuid:d236e162-dd38-48a8-bbe6-24de93a08604/accepted/C/C.1/vehicles[1];367,03
1;E;Motocicleta;1;;;;2;8;2012;1;;Vehículo No. 1: Motocicleta (2012);uuid:a4f1260c-ede2-4365-abd0-ef39851d80af;uuid:a4f1260c-ede2-4365-abd0-ef39851d80af/accepted/C/C.1/vehicles[1];366,36
1;A;Automóvil;1;;1;11001;2;1;2006;1;;Vehículo No. 1: Automóvil (2006);uuid:ccb45cf5-584b-46ec-899c-dac1e34399e9;uuid:ccb45cf5-584b-46ec-899c-dac1e34399e9/accepted/C/C.1/vehicles[1];380,20
1;A;Automóvil;1;;1;11001;2;1;2014;1;;Vehículo No. 1: Automóvil (2014);uuid:377fe199-7ec8-4d69-9f0d-12104b15e2a1;uuid:377fe199-7ec8-4d69-9f0d-12104b15e2a1/accepted/C/C.1/vehicles[1];299,85
1;E;Motocicleta;1;;;;2;8;2020;1;;Vehículo No. 1: Motocicleta (2020);uuid:594b1cdc-53a1-4547-bc2f-2168749d0645;uuid:594b1cdc-53a1-4547-bc2f-2168749d0645/accepted/C/C.1/vehicles[1];94,13
1;E;Motocicleta;1;;;;2;8;2021;1;;Vehículo No. 1: Motocicleta (2021);uuid:52fa7c8d-94f9-43d1-b584-3d7ff06ce96c;uuid:52fa7c8d-94f9-43d1-b584-3d7ff06ce96c/accepted/C/C.1/vehicles[1];92,53
1;A;Automóvil;1;;1;11001;2;1;2015;1;;Vehículo No. 1: Automóvil (2015);uuid:1898d4ee-4957-4ea4-ab37-c5e9d0a54313;uuid:1898d4ee-4957-4ea4-ab37-c5e9d0a54313/accepted/C/C.1/vehicles[1];1,63
1;A;Automóvil;1;;2;5059;2;1;1997;1;;Vehículo No. 1: Automóvil (1997);uuid:af730367-848f-4902-a3f3-2c1c7663124f;uuid:af730367-848f-4902-a3f3-2c1c7663124f/accepted/C/C.1/vehicles[1];2,10
1;E;Motocicleta;1;;;;2;8;9999;1;;Vehículo No. 1: Motocicleta (9999);uuid:e6e3f40a-0ff1-4ea2-9e13-611ead38e5f5;uuid:e6e3f40a-0ff1-4ea2-9e13-611ead38e5f5/accepted/C/C.1/vehicles[1];2,09
1;E;Motocicleta;1;;;;2;8;2021;1;;Vehículo No. 1: Motocicleta (2021);uuid:ea19a970-c133-413e-aad3-8b6ca8ba91f6;uuid:ea19a970-c133-413e-aad3-8b6ca8ba91f6/accepted/C/C.1/vehicles[1];2,42
1;A;Automóvil;1;;2;25875;2;1;1980;1;;Vehículo No. 1: Automóvil (1980);uuid:60d5bf25-d422-41c0-bca4-7cd6aae48f1a;uuid:60d5bf25-d422-41c0-bca4-7cd6aae48f1a/accepted/C/C.1/vehicles[1];325,97
2;E;Motocicleta;1;;;;2;8;2019;1;;Vehículo No. 2: Motocicleta (2019);uuid:60d5bf25-d422-41c0-bca4-7cd6aae48f1a;uuid:60d5bf25-d422-41c0-bca4-7cd6aae48f1a/accepted/C/C.1/vehicles[2];325,97
1;E;Motocicleta;1;;;;2;8;2014;1;;Vehículo No. 1: Motocicleta (2014);uuid:31ec068c-e984-4bed-9697-621270466e96;uuid:31ec068c-e984-4bed-9697-621270466e96/accepted/C/C.1/vehicles[1];244,31
2;E;Motocicleta;1;;;;2;8;2011;1;;Vehículo No. 2: Motocicleta (2011);uuid:31ec068c-e984-4bed-9697-621270466e96;uuid:31ec068c-e984-4bed-9697-621270466e96/accepted/C/C.1/vehicles[2];244,31
1;A;Automóvil;1;;1;11001;2;1;2000;1;;Vehículo No. 1: Automóvil (2000);uuid:e8feadfe-8273-4c79-ad52-963c6e189572;uuid:e8feadfe-8273-4c79-ad52-963c6e189572/accepted/C/C.1/vehicles[1];246,23
2;E;Motocicleta;1;;;;2;8;2020;1;;Vehículo No. 2: Motocicleta (2020);uuid:e8feadfe-8273-4c79-ad52-963c6e189572;uuid:e8feadfe-8273-4c79-ad52-963c6e189572/accepted/C/C.1/vehicles[2];246,23
1;E;Motocicleta;1;;;;2;8;2014;1;;Vehículo No. 1: Motocicleta (2014);uuid:6f91a2b0-fcf6-4180-9c79-aed38f332ed4;uuid:6f91a2b0-fcf6-4180-9c79-aed38f332ed4/accepted/C/C.1/vehicles[1];147,75
1;A;Automóvil;1;;2;66001;2;1;2015;1;;Vehículo No. 1: Automóvil (2015);uuid:9bfe4ec0-0b7f-4924-9eef-81f96de78651;uuid:9bfe4ec0-0b7f-4924-9eef-81f96de78651/accepted/C/C.1/vehicles[1];49,61
1;A;Automóvil;1;;1;11001;2;1;2018;1;;Vehículo No. 1: Automóvil (2018);uuid:a03c2e27-1829-439a-b2ab-9ecfbd73ef9a;uuid:a03c2e27-1829-439a-b2ab-9ecfbd73ef9a/accepted/C/C.1/vehicles[1];50,84
2;A;Automóvil;1;;1;11001;2;1;2021;1;;Vehículo No. 2: Automóvil (2021);uuid:a03c2e27-1829-439a-b2ab-9ecfbd73ef9a;uuid:a03c2e27-1829-439a-b2ab-9ecfbd73ef9a/accepted/C/C.1/vehicles[2];50,84
1;A;Automóvil;1;;2;5001;2;1;2016;1;;Vehículo No. 1: Automóvil (2016);uuid:a8215766-5e38-45dd-bd12-d47264bc8a11;uuid:a8215766-5e38-45dd-bd12-d47264bc8a11/accepted/C/C.1/vehicles[1];371,80
2;E;Motocicleta;1;;;;2;8;2010;1;;Vehículo No. 2: Motocicleta (2010);uuid:a8215766-5e38-45dd-bd12-d47264bc8a11;uuid:a8215766-5e38-45dd-bd12-d47264bc8a11/accepted/C/C.1/vehicles[2];371,80
1;A;Automóvil;1;;2;8001;2;1;2015;1;;Vehículo No. 1: Automóvil (2015);uuid:80269f9d-4eb4-40d8-81aa-ec7b53cc05c4;uuid:80269f9d-4eb4-40d8-81aa-ec7b53cc05c4/accepted/C/C.1/vehicles[1];92,40
2;E;Motocicleta;1;;;;2;8;2013;1;;Vehículo No. 2: Motocicleta (2013);uuid:80269f9d-4eb4-40d8-81aa-ec7b53cc05c4;uuid:80269f9d-4eb4-40d8-81aa-ec7b53cc05c4/accepted/C/C.1/vehicles[2];92,40
1;E;Motocicleta;1;;;;2;8;2014;1;;Vehículo No. 1: Motocicleta (2014);uuid:a89ac441-736b-4833-8166-adf5ce0a296e;uuid:a89ac441-736b-4833-8166-adf5ce0a296e/accepted/C/C.1/vehicles[1];376,66
1;E;Motocicleta;1;;;;2;8;2014;1;;Vehículo No. 1: Motocicleta (2014);uuid:994bc459-d6a8-4cc7-aa24-cd7e783091c8;uuid:994bc459-d6a8-4cc7-aa24-cd7e783091c8/accepted/C/C.1/vehicles[1];97,52
1;E;Motocicleta;1;;;;2;8;2023;1;;Vehículo No. 1: Motocicleta (2023);uuid:bec3b023-8616-4295-9332-75eecc0767d3;uuid:bec3b023-8616-4295-9332-75eecc0767d3/accepted/C/C.1/vehicles[1];346,96
2;E;Motocicleta;1;;;;2;8;2020;1;;Vehículo No. 2: Motocicleta (2020);uuid:bec3b023-8616-4295-9332-75eecc0767d3;uuid:bec3b023-8616-4295-9332-75eecc0767d3/accepted/C/C.1/vehicles[2];346,96
1;A;Automóvil;1;;1;25754;1;1;2010;1;;Vehículo No. 1: Automóvil (2010);uuid:1e835d5a-c639-4e8e-981f-6352c113549f;uuid:1e835d5a-c639-4e8e-981f-6352c113549f/accepted/C/C.1/vehicles[1];200,97
1;A;Automóvil;1;;1;25377;2;1;1998;1;;Vehículo No. 1: Automóvil (1998);uuid:4cb70ae3-c457-4340-8da9-6af7f1254dbc;uuid:4cb70ae3-c457-4340-8da9-6af7f1254dbc/accepted/C/C.1/vehicles[1];365,08
1;E;Motocicleta;1;;;;2;8;2017;1;;Vehículo No. 1: Motocicleta (2017);uuid:41f78de7-a637-40c1-9fc9-1545fafd33f1;uuid:41f78de7-a637-40c1-9fc9-1545fafd33f1/accepted/C/C.1/vehicles[1];380,20
2;E;Motocicleta;1;;;;2;8;2014;1;;Vehículo No. 2: Motocicleta (2014);uuid:41f78de7-a637-40c1-9fc9-1545fafd33f1;uuid:41f78de7-a637-40c1-9fc9-1545fafd33f1/accepted/C/C.1/vehicles[2];380,20
1;E;Motocicleta;1;;;;2;8;2018;1;;Vehículo No. 1: Motocicleta (2018);uuid:2de87fdd-8d31-439a-a129-87a4d4e84b8b;uuid:2de87fdd-8d31-439a-a129-87a4d4e84b8b/accepted/C/C.1/vehicles[1];344,60
1;A;Automóvil;1;;1;11001;2;1;2007;1;;Vehículo No. 1: Automóvil (2007);uuid:cb354ac6-63eb-459e-b849-44a88a82b8c9;uuid:cb354ac6-63eb-459e-b849-44a88a82b8c9/accepted/C/C.1/vehicles[1];300,95
1;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:2fac1d89-c075-4f09-a5e8-2b0d4a0c569f;uuid:2fac1d89-c075-4f09-a5e8-2b0d4a0c569f/accepted/C/C.1/vehicles[1];375,26
1;E;Motocicleta;1;;;;2;8;2022;1;;Vehículo No. 1: Motocicleta (2022);uuid:ccc87f3d-6d94-4fa8-a868-7285596a776a;uuid:ccc87f3d-6d94-4fa8-a868-7285596a776a/accepted/C/C.1/vehicles[1];156,51
1;E;Motocicleta;1;;;;2;8;2015;1;;Vehículo No. 1: Motocicleta (2015);uuid:5b2e07e9-c3b9-46fa-943a-179392cc49b7;uuid:5b2e07e9-c3b9-46fa-943a-179392cc49b7/accepted/C/C.1/vehicles[1];145,49
1;A;Automóvil;1;;1;11001;2;1;2016;1;;Vehículo No. 1: Automóvil (2016);uuid:1fd3b6cf-2c4d-48cf-884a-6e9bf941af1e;uuid:1fd3b6cf-2c4d-48cf-884a-6e9bf941af1e/accepted/C/C.1/vehicles[1];147,68
1;E;Motocicleta;1;;;;2;8;2016;1;;Vehículo No. 1: Motocicleta (2016);uuid:70bd8113-a1d4-4512-8f24-eea7dc0956f5;uuid:70bd8113-a1d4-4512-8f24-eea7dc0956f5/accepted/C/C.1/vehicles[1];1,88
1;A;Automóvil;1;;1;25754;1;1;1982;1;;Vehículo No. 1: Automóvil (1982);uuid:5f3a6f4e-5ce1-4eab-8934-497e738d7c1a;uuid:5f3a6f4e-5ce1-4eab-8934-497e738d7c1a/accepted/C/C.1/vehicles[1];232,94
1;A;Automóvil;1;;1;11001;2;1;2014;1;;Vehículo No. 1: Automóvil (2014);uuid:c0374ba2-a0ed-4003-9691-20333a973278;uuid:c0374ba2-a0ed-4003-9691-20333a973278/accepted/C/C.1/vehicles[1];170,12
1;E;Motocicleta;1;;;;2;8;2022;1;;Vehículo No. 1: Motocicleta (2022);uuid:f200063d-6b6a-48d8-8411-8b547414570f;uuid:f200063d-6b6a-48d8-8411-8b547414570f/accepted/C/C.1/vehicles[1];323,44
1;A;Automóvil;1;;1;11001;2;7;2015;1;;Vehículo No. 1: Automóvil (2015);uuid:dcafe062-ddf0-47bf-bb99-da01b134a6c9;uuid:dcafe062-ddf0-47bf-bb99-da01b134a6c9/accepted/C/C.1/vehicles[1];1,87
1;A;Automóvil;1;;1;11001;2;1;2005;1;;Vehículo No. 1: Automóvil (2005);uuid:25c244f9-6e61-4e6b-abca-142bb254d341;uuid:25c244f9-6e61-4e6b-abca-142bb254d341/accepted/C/C.1/vehicles[1];139,70
2;E;Motocicleta;1;;;;2;8;2020;1;;Vehículo No. 2: Motocicleta (2020);uuid:25c244f9-6e61-4e6b-abca-142bb254d341;uuid:25c244f9-6e61-4e6b-abca-142bb254d341/accepted/C/C.1/vehicles[2];139,70
1;E;Motocicleta;1;;;;2;8;2012;1;;Vehículo No. 1: Motocicleta (2012);uuid:e3b022e0-ce35-4727-a319-7d7522aba2f8;uuid:e3b022e0-ce35-4727-a319-7d7522aba2f8/accepted/C/C.1/vehicles[1];140,17
1;E;Motocicleta;1;;;;2;8;2018;1;;Vehículo No. 1: Motocicleta (2018);uuid:c7eec5d0-3b6e-4b9c-9547-574407c146bf;uuid:c7eec5d0-3b6e-4b9c-9547-574407c146bf/accepted/C/C.1/vehicles[1];111,82
1;E;Motocicleta;1;;;;2;8;2016;1;;Vehículo No. 1: Motocicleta (2016);uuid:85f1b200-672b-44a0-96a7-335f4815c64f;uuid:85f1b200-672b-44a0-96a7-335f4815c64f/accepted/C/C.1/vehicles[1];112,14
1;B;Campero/Camioneta;1;;1;11001;2;1;2011;1;;Vehículo No. 1: Campero/Camioneta (2011);uuid:3a48b094-3914-4fa1-b025-b9500534f584;uuid:3a48b094-3914-4fa1-b025-b9500534f584/accepted/C/C.1/vehicles[1];235,08
1;E;Motocicleta;1;;;;2;8;2013;1;;Vehículo No. 1: Motocicleta (2013);uuid:b30eca42-8917-4092-a213-36d85805f741;uuid:b30eca42-8917-4092-a213-36d85805f741/accepted/C/C.1/vehicles[1];92,86
1;E;Motocicleta;1;;;;2;8;2017;2;;Vehículo No. 1: Motocicleta (2017);uuid:accfb8ac-cb5b-4043-86bc-9b78d9f014ef;uuid:accfb8ac-cb5b-4043-86bc-9b78d9f014ef/accepted/C/C.1/vehicles[1];1,89
1;C;Pick Up/Van;1;;1;25473;1;7;1997;1;;Vehículo No. 1: Pick Up/Van (1997);uuid:24ba5f6c-7e5d-40f1-9c6d-fbacd3ea6041;uuid:24ba5f6c-7e5d-40f1-9c6d-fbacd3ea6041/accepted/C/C.1/vehicles[1];28,48
1;E;Motocicleta;1;;;;2;8;2019;1;;Vehículo No. 1: Motocicleta (2019);uuid:5ec85eb4-c7eb-4ff6-bb8c-c4cd2abff4d3;uuid:5ec85eb4-c7eb-4ff6-bb8c-c4cd2abff4d3/accepted/C/C.1/vehicles[1];344,60
1;E;Motocicleta;1;;;;2;8;2020;1;;Vehículo No. 1: Motocicleta (2020);uuid:8e7b3103-3561-49e7-b8a9-783b4e8689db;uuid:8e7b3103-3561-49e7-b8a9-783b4e8689db/accepted/C/C.1/vehicles[1];246,23
1;A;Automóvil;1;;1;11001;2;1;2020;1;;Vehículo No. 1: Automóvil (2020);uuid:b0d7baf3-24d8-452f-85ba-d54c2a4d26c4;uuid:b0d7baf3-24d8-452f-85ba-d54c2a4d26c4/accepted/C/C.1/vehicles[1];314,59
1;A;Automóvil;1;;1;11001;2;1;2018;1;;Vehículo No. 1: Automóvil (2018);uuid:6706231f-da85-4427-bcba-108e89af6dcc;uuid:6706231f-da85-4427-bcba-108e89af6dcc/accepted/C/C.1/vehicles[1];307,58
2;E;Motocicleta;1;;;;2;8;2020;1;;Vehículo No. 2: Motocicleta (2020);uuid:6706231f-da85-4427-bcba-108e89af6dcc;uuid:6706231f-da85-4427-bcba-108e89af6dcc/accepted/C/C.1/vehicles[2];307,58
1;A;Automóvil;1;;1;11001;2;1;2018;1;;Vehículo No. 1: Automóvil (2018);uuid:18808044-cf11-4551-8e90-391ed9003043;uuid:18808044-cf11-4551-8e90-391ed9003043/accepted/C/C.1/vehicles[1];253,22
1;A;Automóvil;1;;1;11001;2;1;2018;1;;Vehículo No. 1: Automóvil (2018);uuid:b07045f7-ebcf-48bc-b663-e2d43351c473;uuid:b07045f7-ebcf-48bc-b663-e2d43351c473/accepted/C/C.1/vehicles[1];295,52
1;A;Automóvil;1;;1;11001;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:6863c811-6d2e-4e19-aa51-0bf9f7ac3c8c;uuid:6863c811-6d2e-4e19-aa51-0bf9f7ac3c8c/accepted/C/C.1/vehicles[1];312,96
1;A;Automóvil;1;;1;11001;2;1;2020;1;;Vehículo No. 1: Automóvil (2020);uuid:1aa4616f-81ff-483a-a838-ccd9cd50cb85;uuid:1aa4616f-81ff-483a-a838-ccd9cd50cb85/accepted/C/C.1/vehicles[1];250,75
1;E;Motocicleta;1;;;;2;8;2022;1;;Vehículo No. 1: Motocicleta (2022);uuid:84fd1e06-61cf-4727-9d37-b1f38a7b274a;uuid:84fd1e06-61cf-4727-9d37-b1f38a7b274a/accepted/C/C.1/vehicles[1];352,67
1;A;Automóvil;1;;1;11001;1;1;2013;1;;Vehículo No. 1: Automóvil (2013);uuid:0927d4a8-6ca4-437d-a18b-d775751983db;uuid:0927d4a8-6ca4-437d-a18b-d775751983db/accepted/C/C.1/vehicles[1];179,40
